ORIG_FID,SIA2024BuildingType,BuildingAge,GlazingRatio
79801,SFH,1977,49
79802,SFH,1980,55
79803,SFH,1952,44
79804,SFH,1904,51
79805,SFH,2002,33
79806,SFH,1911,57
79807,SFH,2019,34
79808,SFH,1938,37
79809,SFH,2010,17
79810,SFH,1911,43
79811,SFH,1959,38
79812,SFH,2002,35
79813,SFH,2009,35
79814,SFH,1978,28
79815,SFH,2019,10
79816,SFH,2006,40
79817,SFH,1914,47
79818,SFH,2007,43
79819,SFH,1904,26
79820,SFH,1905,11
79821,SFH,1934,57
79822,SFH,2002,46
79823,SFH,1958,19
79824,SFH,1928,27
79825,SFH,1984,39
79826,SFH,1966,52
79827,SFH,1981,17
79828,SFH,1995,29
79829,SFH,2014,23
79830,SFH,1915,59
79831,SFH,1993,57
79832,SFH,2013,36
79833,SFH,1940,45
79834,SFH,1919,30
79835,SFH,1926,17
79836,SFH,1943,25
79837,SFH,1905,26
79838,SFH,1932,32
79839,SFH,1935,58
79840,SFH,1963,35
79841,SFH,1949,43
79842,SFH,2019,51
79843,SFH,2006,23
79844,SFH,2008,49
79845,SFH,1996,23
79846,SFH,2019,36
79847,SFH,1925,18
79848,SFH,1958,35
79849,SFH,1947,25
79850,SFH,1908,57
79851,SFH,2011,42
79852,SFH,1956,14
79853,SFH,1931,11
79854,SFH,1902,28
79855,SFH,1967,41
79856,SFH,1980,34
79857,SFH,1982,43
79858,SFH,1964,46
79859,SFH,1912,49
79860,SFH,1906,32
79861,SFH,1967,32
79862,SFH,1960,44
79863,SFH,1915,12
79864,SFH,1909,12
79865,SFH,1963,35
79866,SFH,1958,46
79867,SFH,1991,59
79868,SFH,1909,39
79869,SFH,1926,41
79870,SFH,1946,56
79871,SFH,1991,40
79872,SFH,1962,40
79873,SFH,1989,10
79874,SFH,2017,41
79875,SFH,2014,57
79876,SFH,1975,42
79877,SFH,1967,19
79878,SFH,1921,53
79879,SFH,1995,14
79880,SFH,1921,55
79881,SFH,1956,34
79882,SFH,1986,55
79883,SFH,1955,27
79884,SFH,1956,15
79885,SFH,1952,58
79886,SFH,1935,25
79887,SFH,1991,13
79888,SFH,1904,44
79889,SFH,1900,16
79890,SFH,1975,39
79891,SFH,1900,51
79892,SFH,2004,15
79893,SFH,1951,11
79894,SFH,1994,11
79895,SFH,1935,22
79896,SFH,1954,13
79897,SFH,1994,38
79898,SFH,1951,19
79899,SFH,2018,39
79900,SFH,1985,46
79901,SFH,1986,51
79902,SFH,1941,47
79903,SFH,1909,23
79904,SFH,2016,34
79905,SFH,1918,51
79906,SFH,1959,36
79907,SFH,1973,34
79908,SFH,1991,22
79909,SFH,2018,36
79910,SFH,2019,58
79911,SFH,1949,33
79912,SFH,2005,39
79913,SFH,1992,20
79914,SFH,1996,25
79915,SFH,1991,37
79916,SFH,1903,58
79917,SFH,2014,19
79918,SFH,1969,37
79919,SFH,1927,56
79920,SFH,1926,40
79921,SFH,2018,36
79922,SFH,2011,13
79923,SFH,1935,31
79924,SFH,1916,14
79925,SFH,1988,59
79926,SFH,2016,27
79927,SFH,2015,52
79928,SFH,2000,54
79929,SFH,2017,24
79930,SFH,1951,35
79931,SFH,1986,58
79932,SFH,1956,25
79933,SFH,1905,33
79934,SFH,1986,57
79935,SFH,1911,11
79936,SFH,1994,55
79937,SFH,1928,37
79938,SFH,1949,28
79939,SFH,2015,34
79940,SFH,2000,32
79941,SFH,2018,14
79942,SFH,1965,50
79943,SFH,1945,19
79944,SFH,1922,19
79945,SFH,1903,37
79946,SFH,1936,21
79947,SFH,1930,50
79948,SFH,2003,32
79949,SFH,1905,28
79950,SFH,1965,27
79951,SFH,1947,56
79952,SFH,1996,42
79953,SFH,1987,12
79954,SFH,2009,36
79955,SFH,1944,33
79956,SFH,1992,42
79957,SFH,1996,29
79958,SFH,1905,30
79959,SFH,1900,58
79960,SFH,1946,53
79961,SFH,1958,47
79962,SFH,1900,19
79963,SFH,1916,38
79964,SFH,2016,18
79965,SFH,1940,50
79966,SFH,2015,20
79967,SFH,1962,26
79968,SFH,1922,24
79969,SFH,1948,53
79970,SFH,2008,30
79971,SFH,1943,13
79972,SFH,1998,45
79973,SFH,1955,23
79974,SFH,1987,28
79975,SFH,1906,11
79976,SFH,1967,25
79977,SFH,1923,36
79978,SFH,1946,16
79979,SFH,1962,12
79980,SFH,1993,30
79981,SFH,1947,34
79982,SFH,1986,40
79983,SFH,1949,59
79984,SFH,1901,23
79985,SFH,1922,20
79986,SFH,1940,26
79987,SFH,2011,59
79988,SFH,1989,27
79989,SFH,2008,42
79990,SFH,1993,19
79991,SFH,1902,24
79992,SFH,2019,36
79993,SFH,1954,56
79994,SFH,1983,19
79995,SFH,1942,57
79996,SFH,1907,45
79997,SFH,1968,31
79998,SFH,2002,47
79999,SFH,1995,57
80000,SFH,1983,48
80001,SFH,1973,54
80002,SFH,1946,19
80003,SFH,1929,47
80004,SFH,1926,19
80005,SFH,2018,30
80006,SFH,1999,40
80007,SFH,1959,24
80008,SFH,2017,19
80009,SFH,1973,57
80010,SFH,1953,52
80011,SFH,1954,11
80012,SFH,1914,45
80013,SFH,1939,24
80014,SFH,2008,56
80015,SFH,1972,56
80016,SFH,1946,46
80017,SFH,1928,49
80018,SFH,1939,54
80019,SFH,1904,10
80020,SFH,2018,53
80021,SFH,1907,15
80022,SFH,1905,38
80023,SFH,1951,38
80024,SFH,1925,22
80025,SFH,1983,36
80026,SFH,1944,23
80027,SFH,1971,10
80028,SFH,1928,10
80029,SFH,1980,32
80030,SFH,1904,40
80031,SFH,1966,52
80032,SFH,1955,38
80033,SFH,1943,17
80034,SFH,1915,46
80035,SFH,1917,40
80036,SFH,2001,43
80037,SFH,2019,28
80038,SFH,1943,36
80039,SFH,1973,37
80040,SFH,1918,36
80041,SFH,2011,16
80042,SFH,1926,58
80043,SFH,1904,40
80044,SFH,1984,32
80045,SFH,1908,53
80046,SFH,1940,57
80047,SFH,2005,56
80048,SFH,1954,23
80049,SFH,1949,27
80050,SFH,1949,34
80051,SFH,1972,59
80052,SFH,1949,38
80053,SFH,1910,57
80054,SFH,1982,28
80055,SFH,1968,21
80056,SFH,1932,26
80057,SFH,1913,16
80058,SFH,1976,13
80059,SFH,1933,21
80060,SFH,1920,43
80061,SFH,1917,25
80062,SFH,1996,59
80063,SFH,1967,49
80064,SFH,1906,33
80065,SFH,1976,35
80066,SFH,1969,20
80067,SFH,1974,43
80068,SFH,1984,47
80069,SFH,1905,46
80070,SFH,1939,24
80071,SFH,1974,44
80072,SFH,1949,51
80073,SFH,1997,37
80074,SFH,2015,54
80075,SFH,1930,18
80076,SFH,2014,44
80077,SFH,1902,56
80078,SFH,1952,43
80079,SFH,1999,32
80080,SFH,1976,25
80081,SFH,1979,46
80082,SFH,1917,44
80083,SFH,1989,27
80084,SFH,1963,35
80085,SFH,2009,40
80086,SFH,1946,26
80087,SFH,1979,20
80088,SFH,1922,34
80089,SFH,1962,45
80090,SFH,2006,11
80091,SFH,1900,13
80092,SFH,1923,25
80093,SFH,1904,27
80094,SFH,2017,58
80095,SFH,1944,21
80096,SFH,2012,52
80097,SFH,1902,15
80098,SFH,1996,20
80099,SFH,1929,24
80100,SFH,1968,11
80101,SFH,1918,42
80102,SFH,2018,59
80103,SFH,2005,47
80104,SFH,1951,40
80105,SFH,1919,38
80106,SFH,1961,31
80107,SFH,1972,18
80108,SFH,2003,23
80109,SFH,1913,55
80110,SFH,2010,39
80111,SFH,1929,14
80112,SFH,1962,48
80113,SFH,1970,50
80114,SFH,1966,45
80115,SFH,1936,12
80116,SFH,1984,54
80117,SFH,1960,28
80118,SFH,1920,53
80119,SFH,2004,33
80120,SFH,1974,29
80121,SFH,1930,27
80122,SFH,2012,52
80123,SFH,2019,30
80124,SFH,1903,10
80125,SFH,1917,34
80126,SFH,1988,30
80127,SFH,1958,38
80128,SFH,2010,37
80129,SFH,1955,17
80130,SFH,1987,51
80131,SFH,1964,36
80132,SFH,1963,54
80133,SFH,1910,51
80134,SFH,1905,15
80135,SFH,1922,53
80136,SFH,1953,56
80137,SFH,1992,21
80138,SFH,1904,35
80139,SFH,1987,28
80140,SFH,1931,40
80141,SFH,1907,35
80142,SFH,1918,39
80143,SFH,2016,10
80144,SFH,1934,33
80145,SFH,2008,43
80146,SFH,2005,48
80147,SFH,1913,23
80148,SFH,2010,10
80149,SFH,1934,43
80150,SFH,2001,39
80151,SFH,1906,26
80152,SFH,2017,49
80153,SFH,1913,26
80154,SFH,2013,23
80155,SFH,1987,35
80156,SFH,1984,45
80157,SFH,1932,27
80158,SFH,1977,48
80159,SFH,1966,24
80160,SFH,1939,47
80161,SFH,1959,52
80162,SFH,1907,22
80163,SFH,1930,55
80164,SFH,1917,49
80165,SFH,1942,14
80166,SFH,1982,48
80167,SFH,1911,40
80168,SFH,1962,29
80169,SFH,1954,16
80170,SFH,1903,44
80171,SFH,2005,27
80172,SFH,1910,13
80173,SFH,1975,39
80174,SFH,1946,23
80175,SFH,1910,21
80176,SFH,2014,26
80177,SFH,2016,53
80178,SFH,1987,59
80179,SFH,1990,39
80180,SFH,1979,13
80181,SFH,1924,45
80182,SFH,1927,58
80183,SFH,1944,43
80184,SFH,1968,50
80185,SFH,1937,35
80186,SFH,1999,52
80187,SFH,1959,34
80188,SFH,1910,51
80189,SFH,2016,18
80190,SFH,1934,32
80191,SFH,1913,57
80192,SFH,1980,29
80193,SFH,1908,56
80194,SFH,1938,25
80195,SFH,1959,42
80196,SFH,1933,33
80197,SFH,1953,47
80198,SFH,1926,40
80199,SFH,1917,57
80200,SFH,1939,16
80201,SFH,1980,16
80202,SFH,1994,18
80203,SFH,1988,33
80204,SFH,1977,15
80205,SFH,1996,38
80206,SFH,1965,40
80207,SFH,1996,30
80208,SFH,1941,54
80209,SFH,2004,21
80210,SFH,1978,41
80211,SFH,1907,36
80212,SFH,1975,22
80213,SFH,2018,24
80214,SFH,1984,53
80215,SFH,1943,27
80216,SFH,1938,26
80217,SFH,1976,58
80218,SFH,1995,30
80219,SFH,1978,35
80220,SFH,1978,33
80221,SFH,1940,21
80222,SFH,1910,50
80223,SFH,1965,56
80224,SFH,2009,10
80225,SFH,1989,11
80226,SFH,1956,21
80227,SFH,2011,14
80228,SFH,1997,42
80229,SFH,1972,48
80230,SFH,1904,41
80231,SFH,1907,17
80232,SFH,1992,21
80233,SFH,1982,36
80234,SFH,1900,57
80235,SFH,2006,36
80236,SFH,1917,23
80237,SFH,1982,10
80238,SFH,1932,21
80239,SFH,1935,22
80240,SFH,1978,48
80241,SFH,1925,57
80242,SFH,1978,48
80243,SFH,1970,10
80244,SFH,1937,40
80245,SFH,1926,35
80246,SFH,1938,54
80247,SFH,1931,54
80248,SFH,1943,58
80249,SFH,1994,31
80250,SFH,2005,48
80251,SFH,1965,43
80252,SFH,1976,58
80253,SFH,1947,23
80254,SFH,1951,23
80255,SFH,1928,29
80256,SFH,1973,44
80257,SFH,1950,22
80258,SFH,1944,28
80259,SFH,1995,38
80260,SFH,1995,33
80261,SFH,1997,37
80262,SFH,1973,26
80263,SFH,2003,59
80264,SFH,1961,40
80265,SFH,2009,52
80266,SFH,1916,31
80267,SFH,1932,18
80268,SFH,1911,17
80269,SFH,1965,40
80270,SFH,1926,33
80271,SFH,1957,16
80272,SFH,1997,31
80273,SFH,2005,30
80274,SFH,1904,33
80275,SFH,1992,10
80276,SFH,1986,18
80277,SFH,1997,45
80278,SFH,1974,13
80279,SFH,1977,19
80280,SFH,2014,55
80281,SFH,1922,26
80282,SFH,2001,44
80283,SFH,1943,31
80284,SFH,2003,46
80285,SFH,1960,48
80286,SFH,1917,53
80287,SFH,1993,12
80288,SFH,1983,53
80289,SFH,1997,58
80290,SFH,1961,12
80291,SFH,1988,18
80292,SFH,1948,35
80293,SFH,1952,14
80294,SFH,1982,30
80295,SFH,1996,28
80296,SFH,1953,16
80297,SFH,1958,41
80298,SFH,1934,12
80299,SFH,1994,46
80300,SFH,1941,23
80301,SFH,1985,30
80302,SFH,1937,19
80303,SFH,2007,15
80304,SFH,1925,21
80305,SFH,1936,36
80306,SFH,1999,16
80307,SFH,1912,42
80308,SFH,1995,35
80309,SFH,1965,52
80310,SFH,1933,47
80311,SFH,1940,21
80312,SFH,1994,54
80313,SFH,2015,27
80314,SFH,1961,29
80315,SFH,1989,46
80316,SFH,1910,33
80317,SFH,1977,33
80318,SFH,1932,50
80319,SFH,1968,26
80320,SFH,1996,48
80321,SFH,1957,35
80322,SFH,1917,41
80323,SFH,1968,18
80324,SFH,1961,38
80325,SFH,1953,33
80326,SFH,2016,14
80327,SFH,2001,44
80328,SFH,1984,19
80329,SFH,2002,59
80330,SFH,1905,56
80331,SFH,1976,25
80332,SFH,1967,38
80333,SFH,1997,16
80334,SFH,1909,26
80335,SFH,1912,13
80336,SFH,1963,29
80337,SFH,1970,40
80338,SFH,1906,52
80339,SFH,1933,17
80340,SFH,1965,53
80341,SFH,1933,52
80342,SFH,1974,50
80343,SFH,2006,52
80344,SFH,1965,17
80345,SFH,1935,20
80346,SFH,1973,54
80347,SFH,1975,49
80348,SFH,1984,34
80349,SFH,2011,34
80350,SFH,1904,11
80351,SFH,2014,12
80352,SFH,1998,11
80353,SFH,1995,33
80354,SFH,1947,45
80355,SFH,2015,59
80356,SFH,1984,22
80357,SFH,1994,29
80358,SFH,1959,58
80359,SFH,1981,25
80360,SFH,1971,33
80361,SFH,1910,31
80362,SFH,1948,11
80363,SFH,1945,16
80364,SFH,1931,32
80365,SFH,2014,34
80366,SFH,1980,30
80367,SFH,2002,14
80368,SFH,1900,16
80369,SFH,1971,19
80370,SFH,1973,45
80371,SFH,1947,48
80372,SFH,1975,41
80373,SFH,1991,50
80374,SFH,1979,41
80375,SFH,1955,53
80376,SFH,1959,50
80377,SFH,1967,54
80378,SFH,1982,16
80379,SFH,1922,52
80380,SFH,1995,45
80381,SFH,2003,33
80382,SFH,1991,38
80383,SFH,2016,14
80384,SFH,1905,35
80385,SFH,1943,54
80386,SFH,1916,15
80387,SFH,1924,27
80388,SFH,1951,24
80389,SFH,1916,29
80390,SFH,1953,49
80391,SFH,1969,15
80392,SFH,1900,36
80393,SFH,1974,54
80394,SFH,1958,33
80395,SFH,1900,28
80396,SFH,1993,59
80397,SFH,1997,40
80398,SFH,1996,28
80399,SFH,1935,26
80400,SFH,1962,35
80401,SFH,1926,21
80402,SFH,1964,44
80403,SFH,1931,32
80404,SFH,2019,22
80405,SFH,1967,50
80406,SFH,2007,23
80407,SFH,2004,43
80408,SFH,1997,35
80409,SFH,2002,42
80410,SFH,1949,13
80411,SFH,1914,16
80412,SFH,1968,49
80413,SFH,1949,38
80414,SFH,1993,39
80415,SFH,2016,11
80416,SFH,1964,56
80417,SFH,1955,12
80418,SFH,1929,45
80419,SFH,1920,42
80420,SFH,1956,10
80421,SFH,1937,58
80422,SFH,1953,43
80423,SFH,1971,25
80424,SFH,1937,59
80425,SFH,2004,28
80426,SFH,1961,10
80427,SFH,1927,37
80428,SFH,1940,14
80429,SFH,1976,36
80430,SFH,1997,51
80431,SFH,1993,19
80432,SFH,1994,29
80433,SFH,1928,15
80434,SFH,2011,17
80435,SFH,1987,10
80436,SFH,2008,18
80437,SFH,2010,57
80438,SFH,1900,11
80439,SFH,2016,28
80440,SFH,1968,53
80441,SFH,2018,59
80442,SFH,1929,18
80443,SFH,1903,57
80444,SFH,2019,36
80445,SFH,1924,18
80446,SFH,1995,41
80447,SFH,1949,27
80448,SFH,1916,28
80449,SFH,1958,30
80450,SFH,1915,26
80451,SFH,1983,46
80452,SFH,1984,40
80453,SFH,1999,54
80454,SFH,1908,57
80455,SFH,1981,28
80456,SFH,2000,55
80457,SFH,1927,37
80458,SFH,1928,47
80459,SFH,1936,41
80460,SFH,1925,59
80461,SFH,1905,17
80462,SFH,1944,29
80463,SFH,1922,24
80464,SFH,1950,39
80465,SFH,2013,35
80466,SFH,2006,17
80467,SFH,1984,15
80468,SFH,1996,53
80469,SFH,1942,47
80470,SFH,1950,29
80471,SFH,1992,29
80472,SFH,1956,56
80473,SFH,2011,39
80474,SFH,1934,32
80475,SFH,1995,35
80476,SFH,1987,34
80477,SFH,1924,34
80478,SFH,1949,22
80479,SFH,1957,48
80480,SFH,1913,35
80481,SFH,1901,59
80482,SFH,1952,17
80483,SFH,1941,15
80484,SFH,2001,22
80485,SFH,1931,53
80486,SFH,1914,17
80487,SFH,1992,21
80488,SFH,1979,47
80489,SFH,1989,41
80490,SFH,1956,25
80491,SFH,1974,11
80492,SFH,1973,19
80493,SFH,1995,56
80494,SFH,1938,14
80495,SFH,1980,40
80496,SFH,1947,45
80497,SFH,2004,38
80498,SFH,1925,27
80499,SFH,1932,34
80500,SFH,2007,35
80501,SFH,1908,46
80502,SFH,1940,14
80503,SFH,1934,36
80504,SFH,1936,49
80505,SFH,1983,51
80506,SFH,1926,21
80507,SFH,1942,51
80508,SFH,1969,33
80509,SFH,1924,56
80510,SFH,1985,59
80511,SFH,1997,41
80512,SFH,1943,22
80513,SFH,2000,16
80514,SFH,2018,27
80515,SFH,2005,12
80516,SFH,1926,42
80517,SFH,1948,40
80518,SFH,1992,23
80519,SFH,1913,33
80520,SFH,1912,18
80521,SFH,1962,53
80522,SFH,1918,23
80523,SFH,1900,19
80524,SFH,2017,39
80525,SFH,2013,36
80526,SFH,1986,45
80527,SFH,1919,28
80528,SFH,1903,41
80529,SFH,1943,36
80530,SFH,2003,45
80531,SFH,1924,54
80532,SFH,1907,54
80533,SFH,1959,21
80534,SFH,1900,49
80535,SFH,1942,39
80536,SFH,1983,56
80537,SFH,1966,22
80538,SFH,1903,11
80539,SFH,1994,14
80540,SFH,1932,35
80541,SFH,2015,43
80542,SFH,1994,48
80543,SFH,1963,23
80544,SFH,2018,58
80545,SFH,1952,14
80546,SFH,1984,32
80547,SFH,1975,31
80548,SFH,1913,10
80549,SFH,1968,13
80550,SFH,1940,22
80551,SFH,1951,34
80552,SFH,2010,20
80553,SFH,2014,59
80554,SFH,1938,19
80555,SFH,1992,46
80556,SFH,1941,10
80557,SFH,1944,34
80558,SFH,1985,53
80559,SFH,2018,37
80560,SFH,1958,55
80561,SFH,1938,55
80562,SFH,2019,29
80563,SFH,1970,52
80564,SFH,1939,37
80565,SFH,2009,18
80566,SFH,1968,33
80567,SFH,1926,38
80568,SFH,2015,44
80569,SFH,1936,43
80570,SFH,1996,31
80571,SFH,2003,55
80572,SFH,2008,52
80573,SFH,1952,28
80574,SFH,1910,28
80575,SFH,1923,17
80576,SFH,1952,26
80577,SFH,1996,17
80578,SFH,1932,52
80579,SFH,1971,51
80580,SFH,1920,13
80581,SFH,2012,47
80582,SFH,1924,25
80583,SFH,2016,57
80584,SFH,1931,44
80585,SFH,2000,24
80586,SFH,1957,22
80587,SFH,1991,52
80588,SFH,2013,58
80589,SFH,1989,49
80590,SFH,1986,14
80591,SFH,1971,27
80592,SFH,2015,47
80593,SFH,1980,14
80594,SFH,1981,39
80595,SFH,1964,46
80596,SFH,1924,57
80597,SFH,1994,59
80598,SFH,1957,11
80599,SFH,1956,39
80600,SFH,1916,59
80601,SFH,2012,32
80602,SFH,1981,39
80603,SFH,1917,41
80604,SFH,1968,20
80605,SFH,1933,51
80606,SFH,1901,34
80607,SFH,1954,57
80608,SFH,1974,45
80609,SFH,1994,45
80610,SFH,1988,56
80611,SFH,1969,22
80612,SFH,1917,53
80613,SFH,1911,22
80614,SFH,1905,59
80615,SFH,1972,53
80616,SFH,1969,47
80617,SFH,2016,47
80618,SFH,1998,27
80619,SFH,2014,40
80620,SFH,1988,12
80621,SFH,1916,51
80622,SFH,1973,30
80623,SFH,1987,35
80624,SFH,1992,24
80625,SFH,1946,36
80626,SFH,1919,41
80627,SFH,1930,33
80628,SFH,1970,26
80629,SFH,1999,24
80630,SFH,1973,17
80631,SFH,1930,23
80632,SFH,2011,36
80633,SFH,1992,18
80634,SFH,1981,19
80635,SFH,1908,46
80636,SFH,2015,30
80637,SFH,1968,23
80638,SFH,1938,21
80639,SFH,1900,10
80640,SFH,1908,42
80641,SFH,1907,44
80642,SFH,1957,14
80643,SFH,1974,48
80644,SFH,1977,37
80645,SFH,2015,41
80646,SFH,1992,59
80647,SFH,1934,59
80648,SFH,1934,27
80649,SFH,1912,52
80650,SFH,2002,32
80651,SFH,1938,55
80652,SFH,1940,35
80653,SFH,2011,24
80654,SFH,1930,30
80655,SFH,2010,17
80656,SFH,1973,44
80657,SFH,1901,57
80658,SFH,2005,16
80659,SFH,1912,14
80660,SFH,1931,34
80661,SFH,1976,51
80662,SFH,1910,15
80663,SFH,1998,10
80664,SFH,1926,33
80665,SFH,1908,34
80666,SFH,1920,13
80667,SFH,1940,46
80668,SFH,1922,30
80669,SFH,1948,48
80670,SFH,1968,49
80671,SFH,1999,27
80672,SFH,1988,37
80673,SFH,1989,50
80674,SFH,1993,21
80675,SFH,2013,38
80676,SFH,1981,35
80677,SFH,2001,47
80678,SFH,2019,32
80679,SFH,1928,42
80680,SFH,2004,58
80681,SFH,1911,48
80682,SFH,1907,40
80683,SFH,1952,48
80684,SFH,1963,22
80685,SFH,1990,58
80686,SFH,1951,45
80687,SFH,1920,51
80688,SFH,1980,25
80689,SFH,1997,26
80690,SFH,1946,23
80691,SFH,1904,39
80692,SFH,1990,22
80693,SFH,1941,16
80694,SFH,2018,42
80695,SFH,1962,53
80696,SFH,1918,43
80697,SFH,1908,17
80698,SFH,2001,28
80699,SFH,1959,27
80700,SFH,1921,24
80701,SFH,1976,41
80702,SFH,1989,19
80703,SFH,2007,48
80704,SFH,1953,11
80705,SFH,1919,58
80706,SFH,1954,36
80707,SFH,1935,24
80708,SFH,1929,42
80709,SFH,1954,41
80710,SFH,1914,56
80711,SFH,2004,30
80712,SFH,1934,19
80713,SFH,1967,11
80714,SFH,1947,38
80715,SFH,1924,43
80716,SFH,1905,20
80717,SFH,1993,46
80718,SFH,1994,10
80719,SFH,2002,28
80720,SFH,1955,28
80721,SFH,1996,55
80722,SFH,1931,37
80723,SFH,1924,36
80724,SFH,1916,20
80725,SFH,1909,29
80726,SFH,1935,38
80727,SFH,1984,45
80728,SFH,1985,46
80729,SFH,1937,18
80730,SFH,1944,41
80731,SFH,2019,31
80732,SFH,1942,58
80733,SFH,2002,43
80734,SFH,1901,52
80735,SFH,2019,24
80736,SFH,2010,51
80737,SFH,1994,51
80738,SFH,1951,31
80739,SFH,1994,40
80740,SFH,1998,25
80741,SFH,1900,28
80742,SFH,2016,21
80743,SFH,1952,48
80744,SFH,1936,58
80745,SFH,1922,49
80746,SFH,1964,12
80747,SFH,1947,21
80748,SFH,1980,14
80749,SFH,2003,51
80750,SFH,1923,51
80751,SFH,1932,35
80752,SFH,1935,30
80753,SFH,1977,57
80754,SFH,1906,26
80755,SFH,1922,14
80756,SFH,2018,56
80757,SFH,1967,17
80758,SFH,1930,21
80759,SFH,2019,53
80760,SFH,1984,28
80761,SFH,1922,56
80762,SFH,1976,24
80763,SFH,1971,12
80764,SFH,1969,58
80765,SFH,1999,12
80766,SFH,1962,13
80767,SFH,1927,27
80768,SFH,1960,23
80769,SFH,1912,47
80770,SFH,1985,19
80771,SFH,2011,18
80772,SFH,2016,10
80773,SFH,1905,47
80774,SFH,2009,50
80775,SFH,1997,55
80776,SFH,1988,32
80777,SFH,1933,29
80778,SFH,1929,37
80779,SFH,2015,27
80780,SFH,1961,56
80781,SFH,1970,10
80782,SFH,1978,37
80783,SFH,1958,47
80784,SFH,1970,41
80785,SFH,1950,14
80786,SFH,1974,33
80787,SFH,1993,47
80788,SFH,2010,16
80789,SFH,1923,25
80790,SFH,1976,41
80791,SFH,1971,43
80792,SFH,1915,26
80793,SFH,1976,40
80794,SFH,1946,17
80795,SFH,1976,55
80796,SFH,1921,47
80797,SFH,1979,36
80798,SFH,2016,21
80799,SFH,1921,40
80800,SFH,1935,42
80801,SFH,1954,44
80802,SFH,1900,10
80803,SFH,1955,28
80804,SFH,1955,46
80805,SFH,1937,35
80806,SFH,1999,47
80807,SFH,1967,42
80808,SFH,1988,22
80809,SFH,1980,45
80810,SFH,1956,22
80811,SFH,1927,39
80812,SFH,1980,29
80813,SFH,1933,42
80814,SFH,1990,49
80815,SFH,1914,16
80816,SFH,1974,46
80817,SFH,1940,16
80818,SFH,1929,59
80819,SFH,1936,34
80820,SFH,1969,32
80821,SFH,1916,19
80822,SFH,1967,28
80823,SFH,1929,59
80824,SFH,2002,38
80825,SFH,1953,47
80826,SFH,1949,56
80827,SFH,1956,40
80828,SFH,1944,53
80829,SFH,1944,59
80830,SFH,1974,18
80831,SFH,1963,31
80832,SFH,1975,42
80833,SFH,1917,25
80834,SFH,2013,53
80835,SFH,2015,42
80836,SFH,1956,30
80837,SFH,1986,26
80838,SFH,1930,24
80839,SFH,1910,30
80840,SFH,1995,22
80841,SFH,1999,47
80842,SFH,1995,42
80843,SFH,1905,16
80844,SFH,1968,44
80845,SFH,1969,51
80846,SFH,1990,28
80847,SFH,1964,58
80848,SFH,1912,46
80849,SFH,1920,56
80850,SFH,1951,39
80851,SFH,1995,38
80852,SFH,1996,21
80853,SFH,1919,18
80854,SFH,2019,40
80855,SFH,1947,47
80856,SFH,1991,36
80857,SFH,1906,28
80858,SFH,1967,31
80859,SFH,1951,51
80860,SFH,1963,48
80861,SFH,1972,42
80862,SFH,1987,34
80863,SFH,1995,34
80864,SFH,1969,30
80865,SFH,1944,24
80866,SFH,1946,50
80867,SFH,1957,31
80868,SFH,1966,59
80869,SFH,1916,35
80870,SFH,2017,37
80871,SFH,1918,21
80872,SFH,1955,47
80873,SFH,1996,53
80874,SFH,1946,29
80875,SFH,1959,37
80876,SFH,1929,27
80877,SFH,1941,53
80878,SFH,1900,29
80879,SFH,1919,15
80880,SFH,1977,22
80881,SFH,2016,58
80882,SFH,1917,56
80883,SFH,1923,39
80884,SFH,1909,16
80885,SFH,1954,27
80886,SFH,1982,44
80887,SFH,2007,35
80888,SFH,1918,40
80889,SFH,1996,50
80890,SFH,1979,20
80891,SFH,1995,27
80892,SFH,1976,51
80893,SFH,1985,10
80894,SFH,2016,46
80895,SFH,1957,32
80896,SFH,1910,21
80897,SFH,1953,12
80898,SFH,1965,35
80899,SFH,1961,21
80900,SFH,1939,50
80901,SFH,1970,47
80902,SFH,2001,42
80903,SFH,1942,34
80904,SFH,1961,54
80905,SFH,2011,57
80906,SFH,1939,59
80907,SFH,1926,49
80908,SFH,1926,37
80909,SFH,1936,24
80910,SFH,1960,26
80911,SFH,1994,56
80912,SFH,1949,29
80913,SFH,1906,46
80914,SFH,1917,44
80915,SFH,1923,13
80916,SFH,1949,43
80917,SFH,1960,15
80918,SFH,2003,33
80919,SFH,2008,28
80920,SFH,1941,44
80921,SFH,1918,12
80922,SFH,1941,44
80923,SFH,1943,52
80924,SFH,1965,11
80925,SFH,1944,26
80926,SFH,1986,12
80927,SFH,1936,22
80928,SFH,1954,56
80929,SFH,1925,22
80930,SFH,1990,25
80931,SFH,2016,16
80932,SFH,1983,10
80933,SFH,1923,40
80934,SFH,1925,15
80935,SFH,2016,51
80936,SFH,1969,48
80937,SFH,1942,47
80938,SFH,1950,47
80939,SFH,1922,17
80940,SFH,1983,50
80941,SFH,1981,43
80942,SFH,2000,12
80943,SFH,2005,45
80944,SFH,1929,50
80945,SFH,1929,12
80946,SFH,2011,18
80947,SFH,1945,18
80948,SFH,1928,22
80949,SFH,2009,46
80950,SFH,2011,39
80951,SFH,1996,36
80952,SFH,1915,11
80953,SFH,1930,27
80954,SFH,2012,55
80955,SFH,1919,21
80956,SFH,1978,57
80957,SFH,1953,36
80958,SFH,2016,56
80959,SFH,1916,20
80960,SFH,2011,21
80961,SFH,1980,55
80962,SFH,2012,21
80963,SFH,1955,51
